"subject" "activity" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyAccMag-mean()" "tGravityAccMag-mean()" "tBodyAccJerkMag-mean()" "tBodyGyroMag-mean()" "tBodyGyroJerkMag-mean()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-meanFreq()" "angle(tBodyAccMean,gravity)" "angle(tBodyAccJerkMean),gravityMean)" "angle(tBodyGyroMean,gravityMean)" "angle(tBodyGyroJerkMean,gravityMean)" "angle(X,gravityMean)" "angle(Y,gravityMean)" "angle(Z,gravityMean)"
"8" "SITTING" 0.28115494826087 -0.0169349984626087 -0.11304655026087 0.952724547826087 -0.0895008663695652 0.0182146947482609 0.0788723675593478 -0.00336701775434783 -0.00574378653021739 -0.0574014585602174 -0.0793189819782609 0.0815635634326087 -0.0843067607152174 -0.024796542426087 -0.0482032938995652 -0.556104997304348 -0.556104997304348 -0.571497196565217 -0.586293976608696 -0.587750997 -0.60064442673913 -0.383280089782609 -0.663763744347826 -0.136845139832609 0.0733701130217391 0.20121086516087 -0.589977955913043 -0.502829350928261 -0.680612532608696 -0.0758067468021739 -0.273363927245652 -0.0322832177917391 -0.541505180052174 -0.613697673478261 -0.528059292473913 0.194136331282609 -0.0461110205434783 0.178489470430435 -0.567357007869565 0.144825423302174 -0.521513430145652 0.0847426603065217 -0.578427209826087 0.21342421478913 -0.602120165304348 0.197319451184783 -0.0303666928052174 -0.062660975 0.0660879629782609 -0.0575628701173913 -0.81170792826087 0.144792365741304 0.0090508185145
"8" "STANDING" 0.276723402962963 -0.0152762958468519 -0.107150123759259 0.930494509259259 -0.0576439185648148 0.103203204381481 0.0565996036185185 -0.00260394287240741 0.00392951684814815 -0.0478628625240741 -0.0695704024116667 0.0877047578518518 -0.0784403988462963 -0.0548555447340741 -0.0475198233740741 -0.431012721666667 -0.431012721666667 -0.486645328962963 -0.515038975821111 -0.564528778203704 -0.453957284888889 -0.289875033796296 -0.650602492814815 -0.135685276518519 0.0842882352425926 0.171069537220926 -0.472285167990741 -0.414882813546296 -0.679808811074074 -0.0558369732124074 -0.345900287907407 -0.0990422003405556 -0.493229639431481 -0.566206691387037 -0.461573021333333 0.06272233914 0.00369064761481481 0.211121766448148 -0.432829564333333 0.136588269966667 -0.391948873688889 0.0550995705555556 -0.545789384222222 0.170569177151852 -0.574165061361111 0.038740611555 -0.0099694405887037 0.061690366087037 0.0642410579937037 -0.121128045555556 -0.767863461111111 0.122699734592593 -0.0512148503740741
"8" "LAYING" 0.269508636111111 -0.0205143450392593 -0.115053250259259 0.937182167222222 -0.249609871407407 0.0236494891407407 0.0917017383703704 0.00639176614 -0.00113224956037037 -0.0391580786814815 -0.0625155858 0.0755980952922222 -0.0856058419172222 -0.0483989233148148 -0.055005940537037 -0.520375969373889 -0.520375969373889 -0.650577429259259 -0.603360283944444 -0.743195852037037 -0.59445908112963 -0.48628958252037 -0.77068406537037 -0.163999678537037 -0.0594126172962963 -0.111739974148148 -0.653385508148148 -0.600353895718518 -0.841018833703704 -0.113468360814815 -0.348097078814815 -0.215857755666667 -0.627688255703704 -0.721920590740741 -0.549231889748148 -0.132375385259815 -0.243280176187037 -0.0392814152555556 -0.58615241996 0.00648933998148148 -0.635037243296296 0.122334914794444 -0.675986391296296 -0.0703440419277778 -0.791208568333333 0.0687322196240741 0.0358848607962963 -0.00949467744259259 0.0741263327962963 -0.0414308345740741 -0.744833317777778 0.255072573333333 0.00540325696481481
"9" "WALKING" 0.283094684615385 -0.0180534504230769 -0.107836657653846 0.924641357884615 -0.0551781437692308 0.150992480730769 0.0894111361557692 0.0141215996567308 -0.0116636376788462 0.0277157697884615 -0.108836502586154 0.108717789596154 -0.118640057576923 -0.0429023352994231 -0.0520901765884615 -0.379042935076923 -0.379042935076923 -0.5686074975 -0.352476562709615 -0.702221391346154 -0.563399805 -0.277210450115385 -0.600574992307692 -0.439556238461538 -0.168535822794231 -0.129390486836538 -0.634353223461539 -0.473649934038462 -0.711656892115385 -0.3022264165 -0.516142487961538 -0.416201281711538 -0.363338679076923 -0.691747159038462 -0.573784133076923 -0.306204474461538 -0.391383073576923 -0.160297041294231 -0.489724337307692 -0.0510438603615385 -0.574446050961538 0.0543769873611539 -0.553724149615385 -0.162712176692308 -0.750732829230769 -0.0558613069073077 -0.0618497334230769 0.00462589069230769 -0.0928701893788462 0.0391954614230769 -0.793456361153846 0.119479085961538 -0.0852658848653846
"9" "WALKING_UPSTAIRS" 0.285159296938776 -0.0192590884730612 -0.118832522142857 0.928506510612245 -0.0208882490408163 0.165195734271429 0.0583380432485714 -0.0104887548222449 -0.00441930905714286 -0.0277491139897959 -0.0714398704693878 0.110316349551633 -0.104698778387755 -0.0332292957836735 -0.0526638556612245 -0.639211118571429 -0.639211118571429 -0.800349795714286 -0.65872231755102 -0.862644653061225 -0.769142716938776 -0.628662095122449 -0.751345670408163 -0.294131357108163 -0.0785241787959184 -0.123482163469388 -0.819763058367347 -0.757785847346939 -0.863685864285714 -0.113990442989796 -0.32215853022449 -0.269066792344898 -0.72698044244898 -0.811268162244898 -0.767801 -0.139903438767347 -0.436815482408163 -0.105990822036735 -0.750342453469388 -0.00980704140816327 -0.805424966122449 0.192091431716327 -0.772536644081633 -0.228611018632653 -0.896741423265306 0.111637933795918 -0.0258803266306122 0.0777932070938775 -0.00478002152857143 0.0349570707289796 -0.768343759183673 0.0978428039795918 -0.0947346350204082
"9" "WALKING_DOWNSTAIRS" 0.278816781666667 -0.0218490779152381 -0.114696625952381 0.861406539761905 0.0660011249047619 0.20128161042619 0.0869843203007143 0.00936723670238095 0.00499457309071429 0.0336488851904762 -0.104386471309524 0.0923554945238095 -0.114053078547619 -0.0274683568904762 -0.0581228592607143 -0.668315322857143 -0.668315322857143 -0.813397193095238 -0.674336315952381 -0.873046849047619 -0.768926260476191 -0.668731441190476 -0.761886438809524 -0.271571788733333 -0.10805666932381 -0.0821602679047619 -0.82199246952381 -0.786858594285714 -0.868460763571429 -0.0931873525 -0.342032962380952 -0.229441956447619 -0.72344139547619 -0.822421009761905 -0.785603688809524 -0.120444983978571 -0.347027274349762 -0.0365134992380952 -0.761793289047619 0.0703863543785714 -0.807128392619048 0.135003155785714 -0.777595133809524 -0.147198704033333 -0.898901496190476 0.0799556438809524 0.012084200862619 -0.0220230879428571 -0.0931190034761905 -0.00846860921428572 -0.676998089285714 0.0328741820714286 -0.122479281
"9" "SITTING" 0.2788644719 -0.0181762647916 -0.11623204036 0.4425716292 0.20314071196 0.36335165046 0.073585191552 -0.00412241163 0.0017194378154 0.01057741044 -0.0907920628874 0.1132511029 -0.13201246236 -0.02941419634 -0.0483247179484 -0.5380126616 -0.5380126616 -0.7213147314 -0.53863594 -0.8092416724 -0.649275094 -0.5454688224 -0.681760991 -0.43803773014 -0.011240108164 -0.05185715362 -0.7265954652 -0.68351009 -0.8041128274 -0.114819076492 -0.268429882412 -0.260425446996 -0.59850032656 -0.7582846594 -0.658539678 -0.053136253286 -0.308004282446 0.00163880625 -0.6217071556 -0.01756040966 -0.7059214324 0.2320106557942 -0.6894162454 -0.081975081252 -0.8420136946 0.15982652334 0.01790947947 0.044527350374 -0.03453691224 0.06648164512 -0.2573618282 -0.0845141254 -0.252258956732
"9" "STANDING" 0.269640117555556 -0.0237284201155556 -0.106924560422222 0.301596142666667 0.232584554222222 0.372886271366667 0.08074807726 0.0113241846608889 -0.0205857565542222 0.0243450517333333 -0.107577073222222 0.08277402802 -0.102845300044444 -0.0479462868888889 -0.0654420908444444 -0.626097262444444 -0.626097262444444 -0.824556783111111 -0.6191712186 -0.873835858 -0.743080376444444 -0.665392241555556 -0.756396711333333 -0.501118293377778 -0.0672114584644444 -0.152945063675556 -0.821001510666667 -0.808704124444445 -0.884220172222222 -0.146168656111111 -0.319699034113333 -0.309897028551111 -0.706551855666667 -0.777837032 -0.766282442 -0.0876126736222222 -0.319544328266667 0.00149548829555556 -0.744883380888889 -0.106680056622222 -0.816338806222222 0.188212252924444 -0.757605267555556 -0.197680829073333 -0.898738904 0.0720394781964444 0.0231477395386667 0.00500122114444444 -0.0267654448666667 0.0228697113555556 -0.142204522444444 -0.106875942888889 -0.266479301991111
"9" "LAYING" 0.283454325 -0.021429649909 -0.11102099652 0.9127258162 -0.08605872114 0.28400643838 0.105981621184 -0.013824681912 -0.0084201647 -0.052123339418 -0.077412692836 0.07846452866 -0.0990609693996 -0.0402222302036 -0.0615973555642 -0.33409906148 -0.33409906148 -0.5356638446 -0.32459371328 -0.6806700272 -0.4958577888 -0.24727202342 -0.5520333744 -0.4638559748 -0.14317531328 -0.16836554399 -0.5869265382 -0.4393171954 -0.6804930394 -0.32174677186 -0.5371262224 -0.44284973318 -0.33912866136 -0.6593442472 -0.4794187526 -0.305225015658 -0.3961543176 -0.24546756938 -0.44265393892 -0.0743532931386 -0.524630432 0.065664408222 -0.5522505158 -0.166378227224 -0.7379446984 -0.059007283514 -0.0585884592 -0.03917253352 0.11803650196 0.00635174054 -0.7173744562 0.142804049 -0.17973159328
"10" "WALKING" 0.254460468113208 -0.0488528721318868 -0.0990692835660377 0.482468954339623 -0.0341340314528302 0.172742126593774 0.0817654459056604 0.00792413035471698 -0.00885116544528302 -0.00784296169245283 -0.080588330754717 0.0867109447792453 -0.0946233036698113 -0.0344671449584906 -0.0597986393 -0.310170948358491 -0.310170948358491 -0.696061775283019 -0.576784895849057 -0.82268774509434 -0.593362221943396 -0.462190472132075 -0.654222221132075 -0.332025358245283 -0.183215527767925 -0.131473217896038 -0.659472945471698 -0.706383832264151 -0.806490805849057 -0.131194631981132 -0.395965848135849 -0.228451731650377 -0.666099734339623 -0.802449855660377 -0.634070225849057 -0.170270584356604 -0.221325751054717 -0.210309588566038 -0.46509900290566 -0.114666505360755 -0.651080357924528 0.158045214788679 -0.74977803490566 -0.197185614077359 -0.8344145 -0.0468103202962264 0.061179598409434 0.139536651603774 -0.116311757630189 0.028646735490566 -0.356001809245283 0.0741189408301887 -0.127076002911321
"10" "WALKING_UPSTAIRS" 0.274723777634043 -0.0113847097146596 -0.118644245340426 0.248700353191489 0.157477784744681 0.406900195504255 0.0968832363914894 0.0104135723368085 -0.0269889146595745 -0.000923176297872341 -0.0760901556446809 0.119357463106383 -0.100253200854894 -0.0421486955080851 -0.0697316199382979 -0.26775637987234 -0.26775637987234 -0.574069904968085 -0.549625636255319 -0.718506613829787 -0.474510119614894 -0.434905231638298 -0.598416123404255 -0.477040471382979 -0.092321224 -0.0288504326382979 -0.57694233906383 -0.571053773782979 -0.70030755106383 -0.272253341919149 -0.347195354276596 -0.230281607431915 -0.548461567787234 -0.71136377 -0.590415450425532 -0.225232802523404 -0.0986995158297872 -0.0997766036085106 -0.376503158244681 -0.244559407404255 -0.555196619319149 0.0938029147021276 -0.645664526170213 -0.201493181701085 -0.739151674255319 0.0616765359085106 0.0120009882234043 0.123544415553191 -0.0841620261255319 0.0434864072023404 -0.127201898085106 -0.0542741434680851 -0.317876450808511
"10" "WALKING_DOWNSTAIRS" 0.285092415 0.00868739895 -0.126498142815789 0.277807926315789 0.259864232 0.247708822621842 0.0800757751736842 0.0357721751394737 -0.0253062361552632 -0.0234147149078947 -0.0518000654973684 0.126835178655263 -0.106041516855263 -0.0422745083907895 -0.0506287047368421 -0.495426144552632 -0.495426144552632 -0.685289172631579 -0.600001838684211 -0.808882124210526 -0.584476256684211 -0.543758494657895 -0.711125036842105 -0.315172706452632 -0.0252668374473684 0.0659152008947368 -0.629776691578947 -0.686103790789474 -0.804452783684211 -0.026402988368421 -0.278709227805263 -0.179304914736842 -0.674032647368421 -0.781401742631579 -0.649783182631579 -0.0222409542236842 -0.121628155789474 -0.104332136763158 -0.530131214526316 0.0914619265852632 -0.628949800184211 0.118756973347368 -0.734592402631579 -0.0648857125973684 -0.815545673157895 0.0376132097684211 0.0620048913473684 0.0623933301315789 -0.0344732262368421 -0.0557258607815789 -0.118799678947368 -0.163990691210526 -0.173122442047368
"10" "SITTING" 0.279109111296296 -0.015082791837037 -0.109056343074074 0.931177025740741 -0.138151317777778 0.208634173555556 0.0764614552037037 0.0145498808203704 -0.00710766997687037 -0.00436873857777778 -0.0853738465722222 0.0789870701555556 -0.11173377007037 -0.0402049997222222 -0.0540678446722222 -0.540492277 -0.540492277 -0.595006481111111 -0.645699035185185 -0.729423512592593 -0.600652711481481 -0.512991540944444 -0.623988864074074 -0.169874833203704 -0.0314251723703704 0.261309562566667 -0.631537671481482 -0.60582100462963 -0.651129257592593 -0.0646973273407407 -0.283962683646296 -0.0657455127222222 -0.638580861666667 -0.75840195462963 -0.596500372592593 -0.13760339887037 -0.0363948574388889 -0.0400803824092593 -0.639652335925926 0.166315172379259 -0.589624919814815 0.190812402425926 -0.739565501296296 0.0659299898185185 -0.782975872407407 0.175423570292593 0.0270858153 -0.0204469337074074 -0.0444589636296296 0.048618142962963 -0.763285539444445 0.178299402407407 -0.125391881703704
"10" "STANDING" 0.257645130227273 -0.0162168091590909 -0.0902506985909091 0.494362190454545 0.293014180772727 0.147294031405227 0.0719681628181818 0.0185382885420455 -0.000771486708181818 -0.0343303018977273 -0.073734770275 0.0699060002045455 -0.105538171045455 -0.0406303200477273 -0.0458580997704545 -0.782936975909091 -0.782936975909091 -0.9075415725 -0.863838061590909 -0.935252775681818 -0.915214147954545 -0.843082524772727 -0.83532609 -0.128684080954545 0.0180481360804545 0.0831893090288636 -0.920298799772727 -0.893011862045455 -0.912482155681818 0.0493857261113636 -0.162632222552727 -0.0319635507 -0.886897594090909 -0.925042691363636 -0.898483024318182 -0.0178309643613636 -0.224971053590909 -0.0813977830147727 -0.8387411275 -0.00340781279545455 -0.901783909090909 0.211938416827273 -0.910653572954546 -0.220515511193182 -0.942734627045455 0.137716266665909 0.0251324535863636 0.0902110743636364 0.0689406197204546 -0.00858112580681818 -0.363547663863636 -0.168939874318182 -0.0870456695227273
"10" "LAYING" 0.276275600689655 -0.0187106827901724 -0.109001868948276 0.954899194827586 -0.153815223793103 0.11626667442069 0.0688257580568965 0.00850683104862069 -0.0113254376951724 -0.0175212981258621 -0.0676532039137931 0.0899499733241379 -0.0821352476982759 -0.0513863063086207 -0.0536395040517241 -0.623696820706897 -0.623696820706897 -0.668517127586207 -0.694913985689655 -0.760936093793103 -0.686168094827586 -0.571354062534483 -0.678071622068965 -0.110612880353448 -0.0712791352931035 0.139189094689655 -0.702782497413793 -0.65667222337931 -0.730189362931034 -8.88572810344798e-05 -0.234943998369828 -0.13000635912069 -0.682832716551724 -0.772009344137931 -0.669483221551724 -0.147015944287931 -0.0803099120086207 -0.0972569352896552 -0.688135428448276 0.136210646348276 -0.668180317241379 0.177067022405172 -0.767597226724138 0.00545002615827586 -0.811924377931034 0.124079454805172 0.0391445423482759 -0.0095001449137931 -0.0366702142241379 -0.0732891467586207 -0.819481747068965 0.188889254655172 -0.059722729312069
"11" "WALKING" 0.27027602761017 -0.0207650165050847 -0.115040967779661 0.90042287440678 -0.144029966322034 -0.24086763095678 0.0722570145542373 0.00533228927728814 -0.0175291665220339 -0.0673325585864407 -0.0583561531050847 0.123934170949153 -0.0921408783135593 -0.0534596751354237 -0.0691460633728813 -0.552839871327119 -0.552839871327119 -0.671794197135593 -0.59472517538983 -0.748149532542373 -0.664186636779661 -0.606766181644068 -0.572324880215254 -0.234501727542373 -0.111432011830508 -0.0612050272150847 -0.703424636949153 -0.67686946143 -0.69129392950678 -0.116348985628525 -0.283858852320339 -0.290544297479661 -0.643040322491525 -0.675490910501695 -0.671178690677966 -0.190536157067797 -0.122980334683051 -0.184286375174576 -0.632701487071186 -0.00916281946271187 -0.640036219234237 0.146611637989831 -0.663529197250847 -0.101341722035593 -0.719688779779661 0.050459573661017 -0.0151878786728814 -0.0118040311915254 -0.0149851474067797 -0.0736266761338983 -0.697683951016949 0.182157632372881 0.194362615135593
"11" "WALKING_UPSTAIRS" 0.259398382222222 -0.0223228444648148 -0.107970037148148 0.190837930185185 0.0440430901111111 0.362288062222222 0.0857708446611111 0.0216546573462963 -0.0109637530351852 -0.0587165869018519 -0.0719316693222222 0.151936596407407 -0.109934871724074 -0.0359872610685185 -0.077919280512963 -0.571553177148148 -0.571553177148148 -0.685346060185185 -0.615887522203704 -0.778397117592593 -0.601071634666667 -0.657238746111111 -0.592744303222222 -0.531262573703704 -0.113818514837037 0.0305198039592593 -0.651923903983333 -0.742573242962963 -0.702321462407407 -0.170829882259259 -0.253413357987037 -0.18113796582037 -0.691255984074074 -0.69289908137037 -0.692948475740741 -0.228557826544444 -0.18547770918037 -0.061594366412963 -0.518257236148148 -0.0835026569685185 -0.606786652666667 0.0880556524462963 -0.687334559462963 -0.0952583403703704 -0.743107548611111 0.0630737542592593 -0.00181777575925926 0.0298843546351852 0.157422481351852 0.0358817972356296 -0.0104486938888889 0.0488746557777778 -0.365754083888889
"11" "WALKING_DOWNSTAIRS" 0.25197356973913 -0.0163822643326087 -0.119431402478261 0.842600934130435 -0.181594971956522 -0.0825787842391304 0.0877998574739131 -0.00157291015217391 0.0179337063654348 -0.0621758368780435 -0.0664466779571739 0.0992462922608696 -0.084842139326087 -0.0337625910695652 -0.0434966316565217 -0.569759451323913 -0.569759451323913 -0.715162860869565 -0.592388471086956 -0.820138428260869 -0.646353349782609 -0.647611675869565 -0.635132040652174 -0.241247281782609 -0.129151662836957 -0.0917076027608696 -0.712387177608696 -0.742601975434783 -0.774414850434783 -0.113616334293478 -0.288247556952174 -0.319372460585 -0.663265243043478 -0.764693167608696 -0.679068944130435 -0.220958009630435 -0.17782330415 -0.273275091532609 -0.638542536804348 -0.0491048480881304 -0.70489544173913 0.131671073130435 -0.736915199565217 -0.162515147175457 -0.821385118695652 0.0882737504347826 0.0305940513065217 0.0239510504173913 -0.013896571673913 -0.0240772850217391 -0.642391149130435 0.207808012086957 0.0706675437608696
"11" "SITTING" 0.278323889811321 -0.0165611209924528 -0.117749453320755 0.702102279622641 0.112153550128302 -0.071054665609434 0.0831808463660377 0.0114044462922642 0.00035428927264151 -0.0272668253056604 -0.0600783788113208 0.0419223716077359 -0.0869014139037736 -0.0377118414320755 -0.0565002587811321 -0.589571291754717 -0.589571291754717 -0.670163357296792 -0.671100283867925 -0.732384872075472 -0.688842841132076 -0.620089039735849 -0.542928977107547 -0.15683367464717 0.0999855256528302 0.00747017309622641 -0.725193358849057 -0.672788346754717 -0.646864087226415 -0.0508873489264151 -0.171523302524528 -0.158083459698113 -0.712444922415094 -0.660546423566038 -0.716541366698113 -0.0618996689056604 0.0148232476641509 0.000739353113207547 -0.59109096445283 0.0799000575132075 -0.598030447998113 0.0585353395509434 -0.672564371660377 0.0642709605471698 -0.687129413603774 0.0246729860320755 0.0162372659283019 -0.0453119189188679 0.0333054702641509 -0.0291853965660377 -0.591115001132075 -0.054029354754717 0.071897551190566
"11" "STANDING" 0.266051698723404 -0.0137714007659574 -0.112479278395745 0.289094846808511 0.336085702978723 0.0911109926468085 0.11373685506383 -0.0350193953702128 -0.0363528806021277 -0.0752937687340425 -0.0966887669638298 0.162396330080851 -0.0745804070553192 -0.0378049192544681 -0.0749131007489362 -0.330996102414894 -0.330996102414894 -0.466871962208511 -0.458483943446809 -0.611351790638298 -0.324819738425532 -0.42986632312766 -0.486226361170213 -0.331942632957447 0.124738037957447 0.176412598512766 -0.384649433851064 -0.544998451957447 -0.578145470425532 -0.184654898629787 -0.252598112819149 -0.163464965 -0.566822116212766 -0.51146483412766 -0.55073323906383 0.0295286990214894 0.0922321614255319 0.0773650669340426 -0.229176473765957 0.0569828529553191 -0.330568659234043 0.0636571173987234 -0.527598475085106 0.186477821653191 -0.559098614808511 0.108674156992553 -0.0380342524085106 -0.0202598786170213 0.19546073706383 -0.141404118910638 -0.172525176595745 -0.246974701702128 -0.0463304788255319
"11" "LAYING" 0.279386504736842 -0.0158820606487719 -0.114795771087719 0.952036444561404 -0.0852170460824561 -0.0327132546008597 0.0731803152280702 0.0280193080210526 0.00140099051368421 -0.0158464766063158 -0.0649901778052632 0.0510002099175439 -0.119310707760105 -0.047114505325614 -0.0470612727803509 -0.477725492692982 -0.477725492692982 -0.553274720070175 -0.574526717192982 -0.612861252947368 -0.633912139824561 -0.4491242048 -0.406304637056667 -0.200819121464912 0.12346960077193 0.0164280473122807 -0.659541894736842 -0.498354466342105 -0.505016828964561 -0.076756705277193 -0.16512764154386 -0.144464788180702 -0.601084380859649 -0.515882927110526 -0.639058118245614 0.0531463720508772 -0.0310341425914035 0.0171054380596491 -0.501765564435088 0.0876093416666667 -0.470651638385965 0.0912413359298246 -0.518539497260877 0.10662154402807 -0.522074519002982 0.0450431240877193 0.00286669853754386 -0.00167554267192983 -0.0751706178596491 0.0596972521894737 -0.830692923508772 0.141888216280702 0.0450491956491228
"12" "WALKING" 0.2793050554 -0.0179692737242 -0.11088984306 0.6016778968 0.23917199874 0.25353900476 0.082531380728 0.0222297004438 -0.0032788864362 -0.05008279476 -0.068743092176 0.05662589998 -0.090936988432 -0.040798806348 -0.0468865073 -0.7808560496 -0.7808560496 -0.7909739976 -0.8231199676 -0.8922748272 -0.809074634 -0.75482887212 -0.8056538894 -0.18748184662 0.1931452809 0.18799350704 -0.8209437774 -0.77755069176 -0.823330179 0.086819263184 0.01101100604 0.034879505242 -0.8648351922 -0.894873479 -0.8098920822 0.117807055832 -0.19889124954 0.05878483732 -0.8046138032 0.166915312478 -0.7932841514 0.23092375671 -0.8789442608 -0.00164599 -0.911809801 0.21502465138 0.041882632472 0.0310834573512 0.051369873996 -0.098230744536 -0.437351583 -0.102112303062 -0.16236264434
"12" "WALKING_UPSTAIRS" 0.277847573653846 -0.0195853636913462 -0.115525054688462 0.945604764807692 -0.173196430442308 -0.0649340268653846 0.0717801846019231 0.0110300675519231 -0.00704520159615385 -0.0265770877592308 -0.0635277594442308 0.0872302776692308 -0.100613304949365 -0.0451384219903846 -0.0523603259865385 -0.619781399230769 -0.619781399230769 -0.634317927884615 -0.683830953846154 -0.769185304230769 -0.672468317115385 -0.562640063211538 -0.662800752307692 -0.101017381071154 0.0884151344384615 0.17078602365 -0.690161923846154 -0.608032317519231 -0.714057326538461 0.0123559366730769 -0.136632233153846 -0.0649395058830769 -0.748425783269231 -0.723599133846154 -0.664559248076923 -0.0706965978742308 -0.0885840835211539 -0.0913344795461538 -0.665406000192308 0.195367717003846 -0.652090921153846 0.186709310373077 -0.727379168269231 0.0530791850923077 -0.792374389038461 0.180591596859615 0.00300231147115384 0.0240704438057692 0.0141353567011539 -0.0543286937307692 -0.788237193653846 0.202159021153846 0.0673990984230769
"12" "WALKING_DOWNSTAIRS" 0.278712170869565 -0.0182448526324978 -0.113979631434783 0.960019128695652 -0.13450217026087 0.0362376137304348 0.0555163862173913 -0.0076361663976087 -0.0109350435402174 -0.0656245825304348 -0.0534278018695652 0.114496137313043 -0.0866722878332609 -0.0428469762891304 -0.0680007558130435 -0.633860127391304 -0.633860127391304 -0.640510984565217 -0.707085804347826 -0.805754441086957 -0.672945894130435 -0.589493584065217 -0.667174555 -0.0909386692608696 0.0477226805217391 0.165340392419565 -0.693118637826087 -0.624699981956522 -0.704526007173913 -0.000201595934782613 -0.13817680123913 -0.0760130907413043 -0.749037443913043 -0.800521989130435 -0.673576727391304 -0.117366696 -0.123705364523913 -0.0459277657847826 -0.677928718913043 0.0823771491521739 -0.652154044782609 0.12921354465 -0.779196249347826 -0.102635509282609 -0.831833062608696 0.0646090463369565 -0.0230725570676087 0.066380883376087 0.108091993147826 -0.0554951168043478 -0.83162088 0.175582204447826 -0.00359405847826087
"12" "SITTING" 0.246922123372549 -0.00582714057058823 -0.0931254446705882 0.0153498160784314 0.552256472019608 0.518698757254902 0.0849316518431373 0.0132769813117647 -0.0065430539567451 -0.0298263769098039 -0.0877802758321569 0.105338959823529 -0.0978725300392157 -0.0341344034313725 -0.0564713288642745 -0.808537518431373 -0.808537518431373 -0.876525446382353 -0.849807143196078 -0.910981768431373 -0.836894816372549 -0.827370755431373 -0.87666922427451 -0.274645005452941 0.218273731196078 0.243340900176471 -0.884235341743137 -0.870311047039216 -0.898002817254902 0.0681308812745098 0.0356398870784314 0.0740956105131373 -0.866233466568627 -0.900909305686274 -0.863183964509804 0.0687456909392157 -0.193727041745098 0.124070192950784 -0.816470745960784 0.156682932313725 -0.873780693882353 0.275817018247059 -0.887258791372549 -0.0291379704878431 -0.915500173137255 0.24111143225098 -0.0191840864803922 0.0387232737647059 0.0265135709803922 -0.00625768644117647 0.151991956882353 -0.345598338568627 -0.366751514333333
"12" "STANDING" 0.273835156821311 -0.0139751047606557 -0.103490319147541 0.694711613770492 0.0222982242786885 0.204379374754098 0.0939691513098361 -0.0074231123495082 -0.0100509731170492 -0.00867801700983606 -0.0902181304491803 0.101055303346721 -0.101873035868852 -0.0435435472204918 -0.0556181541311475 -0.497021027588525 -0.497021027588525 -0.629101024770492 -0.643172449901639 -0.743780681639344 -0.556026097639344 -0.540659522822951 -0.67751663257377 -0.269981277336066 0.00466572655737705 0.164451828081967 -0.655124600934426 -0.629024247721311 -0.719715596229508 -0.110306429342623 -0.283174353497541 -0.145672941488197 -0.61582588504918 -0.751024986557377 -0.643468051163934 -0.11166257995082 -0.00200884601065574 -0.00499409181967213 -0.518651352927869 -0.0128341082278689 -0.626269401360656 0.0544683154229508 -0.696968076065574 -0.0449654505180328 -0.77299732442623 0.00917958870788524 0.0271150403295082 -0.00192009938852459 -0.0232990377196721 0.0560583433819672 -0.589772661803279 0.0567614490163934 -0.128491300394918
"12" "LAYING" 0.274498062 -0.0141226649416667 -0.102927684483333 0.0953823771666667 0.465550549733333 0.425384688333333 0.0820222621333333 0.00257530207666667 -0.0096991063685 -0.0219870346616667 -0.0925477613533333 0.13558878695 -0.0987106415666667 -0.040219444 -0.063535607625 -0.970712173333333 -0.970712173333333 -0.991526775333333 -0.956826083166667 -0.9948199435 -0.982528607833333 -0.971182108833333 -0.976675568666667 -0.148502558795 0.156471069366667 0.23257597986265 -0.992668927 -0.988087189666667 -0.988373373333333 0.1547364642 0.0798232559666667 0.10367282625 -0.990328832666667 -0.986050312833333 -0.970745886166667 0.14938259645 -0.223469750605 0.101777183078333 -0.965569693666667 0.197239396268333 -0.991502499333333 0.383279948711667 -0.977763003833333 -0.0290657092666667 -0.994221060166667 0.318590057466667 0.023265900228 -0.00927628093333333 -0.00234903895366667 0.000272320783333333 0.019842219 -0.288434490716667 -0.291988213966667
